transaction_id,customer_id,transaction_amount,transaction_type,merchant_category,transaction_time,transaction_location,customer_home_location,device_type,is_international,previous_transaction_time,account_balance,customer_avg_spend,fraud_pattern,is_fraud,mins_since_last_txn,amount_to_avg_ratio,location_mismatch,hour,balance_txn_ratio,risk_score,risk_category,predicted_fraud
TXN103200,CUST10501,5558.49,UPI,Gaming,2024-07-15 15:11:19,Nagpur,Nagpur,Mobile,0,2024-07-15 15:00:19,24597.59,1942.16,,0,11.0,2.862014458129093,0,15,4.42522879415093,10,LOW,0
TXN102267,CUST10789,703.93,UPI,Travel,2024-01-16 09:52:24,Kochi,Kochi,Desktop,0,2024-01-15 18:36:24,13088.8,748.81,,0,916.0,0.9400649029793939,0,9,18.593894279260724,0,LOW,0
TXN109781,CUST10599,1054.85,Online,Entertainment,2024-03-26 18:27:38,Patna,Patna,ATM Terminal,0,2024-03-26 10:22:38,152531.07,2365.39,,0,485.0,0.4459518303535569,0,18,144.59977247949948,0,LOW,0
TXN106629,CUST11083,449.8,Online,Clothing,2024-03-29 05:25:24,Delhi,Delhi,Mobile,0,2024-03-28 06:41:24,8304.56,683.33,,0,1364.0,0.6582471134005532,0,5,18.46278345931525,0,LOW,0
TXN104135,CUST10099,2648.87,Online,Gaming,2024-09-25 11:03:23,Jaipur,Jaipur,Tablet,0,2024-09-25 04:03:23,9103.72,1938.85,,0,420.0,1.3662067720556,0,11,3.4368315545874277,10,LOW,0
TXN101898,CUST10772,602.82,POS,Crypto Exchange,2024-05-29 13:32:04,Kochi,Kochi,POS Terminal,0,2024-05-29 10:55:04,55424.92,877.74,,0,157.0,0.6867865199261741,0,13,91.94273580836733,20,LOW,0
TXN109530,CUST10783,1990.46,Online,Gaming,2024-01-27 12:30:25,Ahmedabad,Ahmedabad,Mobile,0,2024-01-27 06:45:25,47030.77,1959.39,,0,345.0,1.0158569758955593,0,12,23.628090994041575,10,LOW,0
TXN108153,CUST10950,2352.66,Online,Pharmacy,2024-10-06 15:53:28,Chennai,Chennai,Mobile,0,2024-10-06 01:35:28,26587.48,4172.81,,0,858.0,0.5638071227781758,0,15,11.301029473022027,0,LOW,0
TXN100258,CUST10778,7022.06,UPI,Clothing,2024-05-11 04:56:24,Surat,Surat,Mobile,0,2024-05-10 21:10:24,20648.96,5411.61,,0,466.0,1.297591659413742,0,4,2.9405843869177986,0,LOW,0
TXN102924,CUST10175,4991.18,Online,Crypto Exchange,2024-02-19 15:52:05,Jaipur,Jaipur,ATM Terminal,0,2024-02-18 21:53:05,204963.39,2625.66,,0,1079.0,1.9009239581667088,0,15,41.06511686615189,20,LOW,0
TXN109424,CUST10066,554.17,IMPS,Crypto Exchange,2024-10-31 14:28:12,Nagpur,Nagpur,Mobile,0,2024-10-31 02:43:12,43680.67,505.34,,0,705.0,1.09662801282305,0,14,78.82178753812008,20,LOW,0
TXN104943,CUST11024,1689.4,ATM,Grocery,2024-03-14 11:44:48,Pune,Pune,Mobile,0,2024-03-14 04:58:48,53859.28,1219.9,,0,406.0,1.3848676120993524,0,11,31.880715046762163,0,LOW,0
TXN102822,CUST10091,861.18,UPI,Crypto Exchange,2024-06-21 00:32:25,Bhopal,Bhopal,Mobile,0,2024-06-21 00:31:25,1626.27,500.16,velocity,1,1.0,1.7218090211132435,0,0,1.888420539260085,60,MEDIUM,0
TXN106529,CUST10275,4061.12,UPI,Fuel,2024-08-19 16:26:00,Ahmedabad,Ahmedabad,Desktop,0,2024-08-19 12:07:00,28416.46,2006.02,,0,259.0,2.0244663562676344,0,16,6.997197817350878,0,LOW,0
TXN103339,CUST10247,17083.45,ATM,Fuel,2024-04-22 08:36:55,Patna,Patna,ATM Terminal,0,2024-04-21 13:18:55,48156.65,11245.79,,0,1158.0,1.5190973688820437,0,8,2.8189066025890552,0,LOW,0
TXN103525,CUST10852,2923.5,NEFT,Grocery,2024-10-14 15:21:12,Bangalore,Hyderabad,Tablet,0,2024-10-14 09:41:12,31199.0,2956.56,,0,340.0,0.9888180858835944,1,15,10.671797502992987,15,LOW,0
TXN104563,CUST10846,7933.58,POS,Utilities,2024-01-10 06:13:32,Indore,Indore,Desktop,0,2024-01-09 09:48:32,10908.24,5143.85,,0,1225.0,1.5423427977098865,0,6,1.374945484888285,20,LOW,0
TXN109656,CUST10071,211.46,UPI,Electronics,2024-08-13 13:45:12,Chennai,Chennai,Mobile,0,2024-08-12 15:46:12,50070.15,262.7,,0,1319.0,0.8049486105824135,0,13,236.7830795422302,0,LOW,0
TXN107908,CUST10053,24939.41,Online,Entertainment,2024-09-09 21:29:57,Hyderabad,Hyderabad,POS Terminal,0,2024-09-08 22:08:57,52442.44,17386.04,,0,1401.0,1.4344502831006944,0,21,2.1027939313720734,0,LOW,0
TXN105329,CUST10501,2218.6,NEFT,Crypto Exchange,2024-12-08 16:28:01,Nagpur,Nagpur,Mobile,0,2024-12-08 01:45:01,13317.62,1942.16,,0,883.0,1.1423363677554887,0,16,6.002713422879294,20,LOW,0
TXN105223,CUST10128,9837.95,IMPS,Travel,2024-03-23 09:27:29,Hyderabad,Hyderabad,Mobile,0,2024-03-23 01:54:29,23227.61,8269.2,,0,453.0,1.1897100082232863,0,9,2.361021350992839,0,LOW,0
TXN102285,CUST10557,1211.62,Online,Clothing,2024-02-09 18:06:57,Delhi,Delhi,Desktop,0,2024-02-08 20:06:57,59071.47,2165.71,,0,1320.0,0.5594562522221349,0,18,48.75412257968671,0,LOW,0
TXN106063,CUST10782,2873.6,NEFT,Crypto Exchange,2024-07-09 09:07:13,Delhi,Pune,Mobile,0,2024-07-08 22:52:13,29180.09,4377.41,,0,615.0,0.656461240779365,1,9,10.154541341870825,35,MEDIUM,0
TXN104654,CUST10739,822.25,POS,Fuel,2024-09-01 12:59:24,Kolkata,Kolkata,Tablet,0,2024-09-01 04:05:24,18662.9,623.29,,0,534.0,1.3192093568002055,0,12,22.697354819093952,0,LOW,0
TXN105000,CUST10034,23520.01,POS,Electronics,2024-10-09 18:18:03,Hyderabad,Delhi,POS Terminal,0,2024-10-09 17:03:03,38592.51,2790.46,location_mismatch,1,75.0,8.42872142944174,1,18,1.64083731256917,50,MEDIUM,0
TXN106710,CUST10272,52.54,POS,Entertainment,2024-10-25 11:11:14,Surat,Surat,Desktop,0,2024-10-24 22:51:14,17676.73,93.13,,0,740.0,0.5641576291205842,0,11,336.4432813094785,0,LOW,0
TXN109324,CUST11008,1046.99,ATM,Gaming,2024-06-02 12:06:03,Indore,Indore,Desktop,0,2024-06-02 01:53:03,4907.35,1316.3,,0,613.0,0.7954037833320672,0,12,4.687103028682222,10,LOW,0
TXN100484,CUST10657,2715.57,POS,Luxury,2024-07-31 06:31:19,Kolkata,Kolkata,POS Terminal,0,2024-07-30 18:15:19,12015.99,1830.64,,0,736.0,1.4833992483503038,0,6,4.424850031485102,10,LOW,0
TXN102211,CUST10960,120.37,Online,Grocery,2024-01-03 15:10:59,Patna,Patna,Mobile,0,2024-01-02 20:53:59,59192.0,168.15,,0,1097.0,0.7158489443948856,0,15,491.75043615518814,0,LOW,0
TXN105416,CUST10381,38749.4,UPI,Clothing,2024-04-17 06:56:58,Pune,Pune,Mobile,0,2024-04-16 09:04:58,29097.73,39030.61,,0,1312.0,0.9927951420692631,0,6,0.7509207884509179,20,LOW,0
TXN107563,CUST10032,4467.1,Online,Restaurant,2024-12-02 08:00:31,Indore,Indore,Tablet,0,2024-12-01 14:06:31,127166.72,4793.57,,0,1074.0,0.931894183249645,0,8,28.467399431398444,0,LOW,0
TXN102555,CUST11128,5749.41,Online,Restaurant,2024-08-20 12:08:08,Bhopal,Bhopal,ATM Terminal,0,2024-08-20 00:16:08,19987.2,5240.99,,0,712.0,1.0970083896363092,0,12,3.476391490605123,0,LOW,0
TXN100007,CUST10758,8905.59,IMPS,Grocery,2024-05-06 17:19:55,Nagpur,Nagpur,Mobile,0,2024-05-06 13:14:55,65746.95,11115.99,,0,245.0,0.8011513144578216,0,17,7.382660778230302,0,LOW,0
TXN103657,CUST10860,1978.21,UPI,Travel,2024-08-15 11:54:35,Chennai,Chennai,Desktop,0,2024-08-14 23:07:35,25608.52,3346.69,,0,767.0,0.5910944844010052,0,11,12.945299032964144,0,LOW,0
TXN106411,CUST10233,2882.45,NEFT,Grocery,2024-10-14 17:42:03,Chennai,Chennai,Mobile,0,2024-10-13 20:16:03,60551.75,3778.19,,0,1286.0,0.7629182227468708,0,17,21.00704261999341,0,LOW,0
TXN109164,CUST10044,375.37,Online,Crypto Exchange,2024-10-05 16:46:03,Indore,Indore,Mobile,0,2024-10-04 21:51:03,77124.61,957.46,,0,1135.0,0.39204770956489043,0,16,205.4629032687748,20,LOW,0
TXN104874,CUST10484,1404.64,POS,Travel,2024-11-05 14:35:53,Lucknow,Lucknow,Desktop,0,2024-11-05 14:00:53,7615.25,1722.98,,0,35.0,0.8152387143205377,0,14,5.421495899305159,0,LOW,0
TXN104402,CUST10583,9196.72,Online,Travel,2024-02-16 11:44:59,Pune,Pune,Desktop,0,2024-02-16 00:52:59,81731.76,9519.78,,0,652.0,0.9660643418230251,0,11,8.887055384963334,0,LOW,0
TXN108916,CUST10788,253.66,NEFT,Travel,2024-04-24 10:49:56,Indore,Indore,Mobile,0,2024-04-24 09:32:56,129121.19,260.3,,0,77.0,0.974490971955436,0,10,509.03252385082396,0,LOW,0
TXN105546,CUST10241,140.68,NEFT,Entertainment,2024-05-26 10:32:20,Indore,Indore,Desktop,0,2024-05-26 10:11:20,35799.84,263.03,,0,21.0,0.5348439341519979,0,10,254.47711117429623,0,LOW,0
TXN105297,CUST10108,652.93,ATM,Crypto Exchange,2024-11-06 00:24:10,Patna,Patna,Mobile,0,2024-11-05 20:53:10,24300.54,715.23,,0,211.0,0.9128951526082518,0,0,37.21768030263581,30,LOW,0
TXN102426,CUST10193,1298.03,UPI,Clothing,2024-10-05 01:06:41,Pune,Pune,Mobile,0,2024-10-04 15:47:41,290088.96,2724.68,,0,559.0,0.476397228298369,0,1,223.4840180889502,10,LOW,0
TXN106744,CUST11174,4867.77,Online,Crypto Exchange,2024-08-12 07:46:58,Surat,Surat,ATM Terminal,0,2024-08-11 15:50:58,25869.33,4155.44,,0,956.0,1.1714210769497335,0,7,5.31441091095101,20,LOW,0
TXN101814,CUST11038,4281.89,UPI,Restaurant,2024-05-18 12:55:20,Lucknow,Lucknow,ATM Terminal,0,2024-05-18 01:37:20,145091.2,3785.47,,0,678.0,1.131138273450853,0,12,33.884849914406956,0,LOW,0
TXN106822,CUST11148,1781.46,POS,Gaming,2024-03-12 15:58:26,Kolkata,Kolkata,Desktop,0,2024-03-11 23:55:26,113132.53,2987.16,,0,963.0,0.5963724741895312,0,15,63.50551233258114,10,LOW,0
TXN109625,CUST10482,2083.52,UPI,Gaming,2024-02-13 10:36:15,Nagpur,Nagpur,Desktop,0,2024-02-12 18:53:15,124789.28,1623.46,,0,943.0,1.2833824054796545,0,10,59.89348794348027,10,LOW,0
TXN102274,CUST10559,7321.01,POS,Pharmacy,2024-12-02 11:23:57,Pune,Pune,Mobile,0,2024-12-01 11:46:57,101444.23,2301.51,,0,1417.0,3.180959457052109,0,11,13.856589459651058,0,LOW,0
TXN101011,CUST10005,584.17,ATM,Restaurant,2024-03-02 16:31:47,Pune,Pune,Mobile,0,2024-03-02 13:21:47,18832.65,1036.8,,0,190.0,0.5634355709876543,0,16,32.23830391837993,0,LOW,0
TXN101577,CUST10537,2654.83,ATM,Grocery,2024-06-29 03:49:35,Chennai,Chennai,Tablet,0,2024-06-28 17:37:35,21742.48,5976.08,,0,612.0,0.4442427142876267,0,3,8.189782396612966,10,LOW,0
TXN107264,CUST10082,7931.71,Online,Luxury,2024-05-12 07:00:06,Mumbai,Mumbai,Desktop,0,2024-05-11 09:29:06,58586.26,5744.81,,0,1291.0,1.380674034476336,0,7,7.386334094413437,10,LOW,0
TXN101067,CUST10749,4540.84,POS,Entertainment,2024-05-09 11:31:05,Delhi,Delhi,Mobile,0,2024-05-08 23:51:05,70919.94,6178.77,,0,700.0,0.7349100225449402,0,11,15.618242439724808,0,LOW,0
TXN101991,CUST10668,1088.45,UPI,Restaurant,2024-10-14 12:09:26,Pune,Ahmedabad,ATM Terminal,0,2024-10-13 20:27:26,26251.52,866.03,,0,942.0,1.2568271306998604,1,12,24.118259910882447,15,LOW,0
TXN103970,CUST10301,1648.3,ATM,Travel,2024-03-18 17:30:25,Bhopal,Bhopal,ATM Terminal,0,2024-03-18 00:33:25,165954.42,5133.42,,0,1017.0,0.3210919815639476,0,17,100.68216950797793,0,LOW,0
TXN109073,CUST10066,719.99,ATM,Gaming,2024-01-25 15:57:45,Nagpur,Nagpur,Mobile,0,2024-01-25 15:21:45,58389.46,505.34,,0,36.0,1.4247635255471565,0,15,81.09759857775802,10,LOW,0
TXN105879,CUST10180,5758.13,POS,Crypto Exchange,2024-12-10 11:48:35,Jaipur,Jaipur,Mobile,0,2024-12-09 12:09:35,164984.54,3371.85,,0,1419.0,1.7077064519477438,0,11,28.652451403493842,20,LOW,0
TXN108430,CUST11090,2322.15,Online,Grocery,2024-05-17 07:13:59,Indore,Indore,Mobile,0,2024-05-16 21:11:59,31190.15,1439.36,,0,602.0,1.6133211983103604,0,7,13.431582800422023,0,LOW,0
TXN104542,CUST10161,1214.24,Online,Clothing,2024-02-27 12:22:28,Chennai,Chennai,ATM Terminal,0,2024-02-26 22:25:28,221040.09,677.31,,0,837.0,1.7927389230928232,0,12,182.03986855975754,0,LOW,0
TXN109326,CUST10476,181.27,ATM,Pharmacy,2024-10-16 07:35:40,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-10-15 07:40:40,154266.29,402.68,,0,1435.0,0.4501589351345982,0,7,851.0304518122139,0,LOW,0
TXN107193,CUST10504,6179.71,Online,Travel,2024-10-24 11:48:48,Jaipur,Jaipur,Tablet,0,2024-10-23 23:38:48,14982.3,6370.69,,0,730.0,0.970022085519779,0,11,2.42443415629536,0,LOW,0
TXN103867,CUST10295,1294.45,UPI,Clothing,2024-01-10 08:05:58,Kochi,Kochi,Desktop,0,2024-01-09 16:44:58,23501.21,1970.18,,0,921.0,0.657021185881493,0,8,18.155363281702652,0,LOW,0
TXN109415,CUST11075,1779.14,UPI,Travel,2024-10-30 13:17:13,Delhi,Delhi,Mobile,0,2024-10-30 07:25:13,144891.82,1464.07,,0,352.0,1.2152014589466351,0,13,81.43924592780782,0,LOW,0
TXN106823,CUST10501,3099.27,UPI,Pharmacy,2024-04-08 13:48:35,Nagpur,Nagpur,Mobile,0,2024-04-08 12:44:35,19095.26,1942.16,,0,64.0,1.5957851052436463,0,13,6.161212156411025,0,LOW,0
TXN103048,CUST10576,977.46,ATM,Gaming,2024-11-14 08:15:31,Lucknow,Lucknow,Mobile,0,2024-11-13 08:39:31,7892.23,839.87,,0,1416.0,1.1638229726029028,0,8,8.074222986106848,10,LOW,0
TXN100781,CUST10013,273.22,Online,Crypto Exchange,2024-06-19 11:03:28,Lucknow,Lucknow,Desktop,0,2024-06-19 04:21:28,66454.74,454.32,,0,402.0,0.6013822856136645,0,11,243.22794817363297,20,LOW,0
TXN106747,CUST10178,2011.3,Online,Crypto Exchange,2024-10-02 16:24:18,Hyderabad,Hyderabad,ATM Terminal,0,2024-10-01 16:46:18,26487.59,1768.32,,0,1418.0,1.1374072566051394,0,16,13.16938795803709,20,LOW,0
TXN102675,CUST10203,363.94,Online,Entertainment,2024-09-08 22:44:45,Surat,Surat,Desktop,0,2024-09-08 13:24:45,29847.83,502.13,,0,560.0,0.7247923844422759,0,22,82.01305160191241,0,LOW,0
TXN101749,CUST10936,728.44,UPI,Travel,2024-10-30 10:26:37,Hyderabad,Hyderabad,Desktop,0,2024-10-29 17:23:37,72064.2,1249.33,,0,1023.0,0.5830645225841051,0,10,98.92949316347261,0,LOW,0
TXN106222,CUST10952,1330.14,Online,Pharmacy,2024-03-22 09:53:14,Nagpur,Nagpur,Desktop,0,2024-03-22 09:07:14,62411.76,1589.6,,0,46.0,0.8367765475591344,0,9,46.9211962650548,0,LOW,0
TXN107946,CUST11049,236.64,POS,Fuel,2024-03-18 15:35:59,Kochi,Kochi,Tablet,0,2024-03-18 00:34:59,60546.66,280.2,,0,901.0,0.8445396145610278,0,15,255.85978701825562,0,LOW,0
TXN102791,CUST10551,26784.2,POS,Electronics,2024-08-22 11:49:38,Hyderabad,Hyderabad,POS Terminal,0,2024-08-22 09:27:38,39499.51,22160.12,,0,142.0,1.2086667400718047,0,11,1.4747317448346413,20,LOW,0
TXN106519,CUST10730,1474.93,POS,Crypto Exchange,2024-12-28 06:40:17,Lucknow,Lucknow,Mobile,0,2024-12-28 00:59:17,12650.88,1531.27,,0,341.0,0.9632070111737316,0,6,8.577274853721871,20,LOW,0
TXN105774,CUST10805,815.19,IMPS,Pharmacy,2024-11-10 11:03:56,Bangalore,Bangalore,ATM Terminal,0,2024-11-09 16:35:56,7674.19,1273.88,,0,1108.0,0.6399268376927183,0,11,9.413989376709724,0,LOW,0
TXN106357,CUST10148,5384.69,UPI,Restaurant,2024-03-07 13:43:19,Pune,Chennai,Tablet,0,2024-03-07 07:13:19,49037.01,5321.55,,0,390.0,1.0118649641551802,1,13,9.106747092218866,15,LOW,0
TXN104979,CUST10947,1670.48,Online,Clothing,2024-05-23 09:35:44,Surat,Surat,Mobile,0,2024-05-22 12:50:44,25634.12,1626.14,,0,1245.0,1.027267024979399,0,9,15.345361812173746,0,LOW,0
TXN107588,CUST10293,2708.74,POS,Pharmacy,2024-01-12 16:06:37,Patna,Patna,Mobile,0,2024-01-11 22:37:37,13471.76,1041.86,,0,1049.0,2.599907857101722,0,16,4.97344152631851,0,LOW,0
TXN101091,CUST10851,2838.62,Online,Luxury,2024-07-13 04:09:18,Hyderabad,Hyderabad,Desktop,0,2024-07-12 13:06:18,120605.27,3872.54,,0,903.0,0.7330124414466991,0,4,42.487289598466866,10,LOW,0
TXN106526,CUST10265,5542.74,IMPS,Luxury,2024-12-10 07:13:59,Hyderabad,Hyderabad,ATM Terminal,0,2024-12-10 02:29:59,7017.68,3890.57,,0,284.0,1.4246601397738634,0,7,1.2661030465076841,30,LOW,0
TXN109607,CUST10999,2043.08,UPI,Electronics,2024-09-05 13:41:38,Surat,Surat,Mobile,0,2024-09-05 12:15:38,21384.67,1486.71,,0,86.0,1.374229002293655,0,13,10.466878438436087,0,LOW,0
TXN104627,CUST10063,459.37,POS,Pharmacy,2024-03-30 10:06:40,Kolkata,Kolkata,Mobile,0,2024-03-30 01:12:40,22971.53,550.79,,0,534.0,0.8340202254942901,0,10,50.006595990160434,0,LOW,0
TXN102324,CUST10777,1068.05,UPI,Entertainment,2024-11-25 13:01:32,Bangalore,Bangalore,POS Terminal,0,2024-11-24 19:12:32,56690.23,1377.78,,0,1069.0,0.7751963303284994,0,13,53.07825476335378,0,LOW,0
TXN106534,CUST10161,525.39,Online,Fuel,2024-12-19 10:37:29,Chennai,Chennai,Desktop,0,2024-12-18 22:00:29,368401.84,677.31,,0,757.0,0.7757009345794393,0,10,701.1969013494738,0,LOW,0
TXN108971,CUST10909,1368.92,Online,Clothing,2024-09-18 09:26:11,Kolkata,Kolkata,ATM Terminal,0,2024-09-17 12:33:11,14461.35,1403.39,,0,1253.0,0.9754380464446804,0,9,10.564057797387722,0,LOW,0
TXN105055,CUST10305,6153.78,ATM,Gaming,2024-09-05 09:20:11,Ahmedabad,Ahmedabad,Desktop,0,2024-09-05 05:46:11,31594.58,3964.91,,0,214.0,1.552060450300259,0,9,5.134174442375256,10,LOW,0
TXN102608,CUST10376,711.51,POS,Electronics,2024-10-29 03:08:10,Lucknow,Lucknow,POS Terminal,0,2024-10-28 23:53:10,129275.78,560.57,,0,195.0,1.2692616443976665,0,3,181.69214768590743,10,LOW,0
TXN109020,CUST10116,1408.75,POS,Restaurant,2024-11-11 14:32:28,Bangalore,Bangalore,ATM Terminal,0,2024-11-10 22:03:28,22417.9,1909.67,,0,989.0,0.7376928998203878,0,14,15.913327417923693,0,LOW,0
TXN102290,CUST10114,659.65,IMPS,Pharmacy,2024-05-14 12:02:05,Kochi,Kochi,Mobile,0,2024-05-13 13:32:05,84134.57,766.35,,0,1350.0,0.8607685783258302,0,12,127.54425831880545,0,LOW,0
TXN101727,CUST11068,2151.71,POS,Clothing,2024-10-09 14:21:06,Jaipur,Jaipur,Mobile,0,2024-10-09 12:54:06,197626.24,2043.11,,0,87.0,1.0531542599272679,0,14,91.84613168131392,0,LOW,0
TXN100610,CUST10925,1600.67,POS,Clothing,2024-03-27 00:52:31,Lucknow,Lucknow,Tablet,0,2024-03-26 14:57:31,203643.98,832.58,,0,595.0,1.922541977948065,0,0,127.2242123610738,10,LOW,0
TXN104666,CUST10572,1339.54,Online,Restaurant,2024-03-06 10:11:30,Mumbai,Mumbai,Mobile,0,2024-03-05 10:34:30,43464.47,1468.97,,0,1417.0,0.9118906444651694,0,10,32.44731027068994,0,LOW,0
TXN108051,CUST10016,598.59,UPI,Restaurant,2024-05-17 17:48:20,Delhi,Delhi,Mobile,0,2024-05-17 03:00:20,13566.47,1778.99,,0,888.0,0.3364774394459778,0,17,22.66404383634875,0,LOW,0
TXN105413,CUST10561,5641.45,ATM,Entertainment,2024-08-13 17:40:55,Hyderabad,Hyderabad,Desktop,0,2024-08-13 16:41:55,11307.61,3891.21,,0,59.0,1.4497932519704666,0,17,2.0043800795894673,0,LOW,0
TXN100343,CUST10450,1309.25,Online,Gaming,2024-08-18 13:01:02,Kochi,Kochi,Tablet,0,2024-08-17 14:37:02,18891.75,2814.13,,0,1344.0,0.46524147782796105,0,13,14.429444338361657,10,LOW,0
TXN104683,CUST10192,471.1,UPI,Entertainment,2024-07-13 19:14:59,Surat,Surat,Mobile,0,2024-07-13 06:55:59,31702.01,727.08,,0,739.0,0.6479342025636794,0,19,67.29358947144979,0,LOW,0
TXN108784,CUST10351,687.84,Online,Grocery,2024-12-22 17:06:52,Ahmedabad,Ahmedabad,Mobile,0,2024-12-22 08:05:52,7715.97,776.49,,0,541.0,0.8858323996445544,0,17,11.217681437543614,0,LOW,0
TXN103750,CUST10673,133.72,Online,Gaming,2024-10-01 14:16:16,Pune,Pune,Desktop,0,2024-09-30 23:20:16,68286.88,84.38,,0,896.0,1.5847357193647784,0,14,510.67065510020944,10,LOW,0
TXN108453,CUST10044,638.95,POS,Luxury,2024-02-12 07:37:06,Indore,Indore,Tablet,0,2024-02-11 15:01:06,72224.7,957.46,,0,996.0,0.6673385833350741,0,7,113.03654433054228,10,LOW,0
TXN109307,CUST11178,1594.08,Online,Gaming,2024-10-06 15:05:24,Pune,Pune,ATM Terminal,0,2024-10-05 21:30:24,35258.33,1160.8,,0,1055.0,1.3732598208132323,0,15,22.118293937569007,10,LOW,0
TXN105999,CUST10488,559.94,Online,Grocery,2024-02-10 01:30:25,Hyderabad,Hyderabad,ATM Terminal,0,2024-02-09 03:07:25,4169.81,1050.72,,0,1343.0,0.532910765950967,0,1,7.4468871664821235,10,LOW,0
TXN103215,CUST10516,5111.67,IMPS,Crypto Exchange,2024-11-23 09:36:07,Pune,Chennai,ATM Terminal,0,2024-11-22 11:11:07,53289.81,2919.21,,0,1345.0,1.7510456596133885,1,9,10.425127208916068,35,MEDIUM,0
TXN100097,CUST10378,4947.88,UPI,Pharmacy,2024-06-06 10:26:50,Indore,Indore,Desktop,0,2024-06-05 18:18:50,52894.69,3268.16,,0,968.0,1.5139650445510624,0,10,10.69037446340655,0,LOW,0
TXN107387,CUST10194,11897.53,NEFT,Electronics,2024-05-31 14:15:50,Indore,Indore,ATM Terminal,0,2024-05-30 21:24:50,20887.62,5656.21,,0,1011.0,2.1034455934274012,0,14,1.7556265880397022,10,LOW,0
TXN107665,CUST10570,901.98,UPI,Entertainment,2024-01-16 04:06:24,Chennai,Chennai,Mobile,0,2024-01-15 14:40:24,159282.74,1265.12,,0,806.0,0.7129600354116606,0,4,176.59231912015787,0,LOW,0
TXN105176,CUST11164,3009.9,Online,Crypto Exchange,2024-05-31 08:53:52,Nagpur,Nagpur,POS Terminal,0,2024-05-30 14:29:52,103978.93,4165.72,,0,1104.0,0.7225401611246075,0,8,34.54564271238247,20,LOW,0
TXN107279,CUST10474,1573.39,ATM,Restaurant,2024-06-14 09:44:43,Patna,Patna,Mobile,0,2024-06-14 05:51:43,45977.2,1711.79,,0,233.0,0.9191489610290983,0,9,29.221744132096934,0,LOW,0
TXN106165,CUST10885,1902.73,ATM,Gaming,2024-08-15 11:14:17,Jaipur,Jaipur,Desktop,0,2024-08-15 08:07:17,254039.43,1905.16,,0,187.0,0.9987245165760356,0,11,133.51312587702932,10,LOW,0
TXN101537,CUST11075,1721.6,Online,Luxury,2024-08-13 18:30:32,Delhi,Delhi,ATM Terminal,0,2024-08-13 08:54:32,247384.11,1464.07,,0,576.0,1.1759000594233882,0,18,143.69430181226767,10,LOW,0
TXN103588,CUST11130,2585.25,Online,Gaming,2024-10-05 18:28:11,Bangalore,Bangalore,Desktop,0,2024-10-04 19:43:11,53326.7,3053.63,,0,1365.0,0.8466153397759387,0,18,20.62728943042259,10,LOW,0
TXN109442,CUST10637,65218.73,Online,Gaming,2024-03-07 21:50:56,Singapore,Bangalore,Desktop,1,2024-03-07 21:23:56,166102.47,7752.09,intl_combo,1,27.0,8.413051190066163,1,21,2.5468522616125764,65,MEDIUM,0
TXN106985,CUST10030,522.96,ATM,Entertainment,2024-10-05 02:26:31,Kolkata,Kolkata,Mobile,0,2024-10-04 21:33:31,35639.46,1017.39,,0,293.0,0.5140211718220152,0,2,68.14949518127581,10,LOW,0
TXN103648,CUST10257,1193.93,Online,Crypto Exchange,2024-12-18 19:18:13,Bangalore,Bangalore,Desktop,0,2024-12-18 05:39:13,72991.81,904.95,,0,819.0,1.3193325598099344,0,19,61.13575335237409,20,LOW,0
TXN102657,CUST10292,3314.44,UPI,Travel,2024-09-15 11:02:47,Patna,Patna,Mobile,0,2024-09-14 20:42:47,53956.23,2249.0,,0,860.0,1.4737394397510004,0,11,16.279139160763208,0,LOW,0
TXN109826,CUST10051,11515.78,UPI,Crypto Exchange,2024-11-03 00:39:39,Patna,Patna,ATM Terminal,0,2024-11-03 00:24:39,32694.99,1198.4,high_value,1,15.0,9.60929572763685,0,0,2.8391468055138254,55,MEDIUM,0
TXN101517,CUST10299,1074.03,Online,Gaming,2024-10-12 16:39:27,Jaipur,Jaipur,Mobile,0,2024-10-12 16:05:27,45401.85,1060.87,,0,34.0,1.0124049129488062,0,16,42.272422558029106,10,LOW,0
TXN105061,CUST10565,2373.63,POS,Grocery,2024-04-08 14:21:44,Mumbai,Mumbai,Mobile,0,2024-04-07 21:33:44,50458.65,2658.8,,0,1008.0,0.8927448472995336,0,14,21.25800988359601,0,LOW,0
TXN109349,CUST10349,3417.41,POS,Gaming,2024-09-14 16:52:28,Ahmedabad,Ahmedabad,Desktop,0,2024-09-13 22:50:28,22433.47,5479.85,,0,1082.0,0.6236320337235508,0,16,6.564465487020873,10,LOW,0
TXN104624,CUST11114,282.33,UPI,Entertainment,2024-03-02 18:52:13,Jaipur,Jaipur,ATM Terminal,0,2024-03-01 20:12:13,90622.15,192.51,,0,1360.0,1.466573165030388,0,18,320.9795275032763,0,LOW,0
TXN104272,CUST10984,1261.91,POS,Crypto Exchange,2024-09-02 06:49:30,Mumbai,Mumbai,Desktop,0,2024-09-01 12:44:30,108758.25,1430.97,,0,1085.0,0.8818563631662439,0,6,86.18542526804605,20,LOW,0
TXN103669,CUST10284,225.7,ATM,Electronics,2024-09-06 12:48:59,Nagpur,Nagpur,Mobile,0,2024-09-05 18:14:59,22848.4,191.53,,0,1114.0,1.1784054717276666,0,12,101.23349579087285,0,LOW,0
