transaction_id,customer_id,transaction_amount,transaction_type,merchant_category,transaction_time,transaction_location,customer_home_location,device_type,is_international,previous_transaction_time,account_balance,customer_avg_spend,fraud_pattern,is_fraud
TXN106777,CUST10737,583.35,NEFT,Utilities,2024-11-20 13:06:20,Indore,Indore,Desktop,0,2024-11-19 15:00:20,74300.02,704.95,,0
TXN100671,CUST10663,496.22,Online,Restaurant,2024-01-05 14:27:30,Delhi,Delhi,ATM Terminal,0,2024-01-04 20:55:30,33661.22,585.69,,0
TXN104188,CUST10609,1211.54,Online,Clothing,2024-08-17 09:39:02,Indore,Indore,Desktop,0,2024-08-17 03:10:02,238327.47,663.54,,0
TXN100666,CUST10389,2170.66,ATM,Travel,2024-01-04 19:09:49,Bhopal,Bhopal,Mobile,0,2024-01-04 12:51:49,62061.04,1653.55,,0
TXN103266,CUST10302,2530.0,NEFT,Utilities,2024-05-29 07:19:52,Ahmedabad,Ahmedabad,Tablet,0,2024-05-28 15:12:52,244152.16,2969.42,,0
TXN101887,CUST10120,6428.12,IMPS,Luxury,2024-10-12 22:33:43,Delhi,Delhi,Desktop,0,2024-10-12 21:58:43,16448.15,698.53,unusual_type,1
TXN108472,CUST10005,1303.29,Online,Fuel,2024-07-25 07:00:47,Pune,Pune,Mobile,0,2024-07-24 22:48:47,20898.3,1036.8,,0
TXN109091,CUST11072,1082.19,NEFT,Clothing,2024-08-22 08:24:52,Ahmedabad,Ahmedabad,Mobile,0,2024-08-21 08:33:52,148909.69,1383.2,,0
TXN107687,CUST10843,819.87,UPI,Travel,2024-11-07 06:03:54,Bhopal,Bhopal,ATM Terminal,0,2024-11-06 17:20:54,34882.38,1035.31,,0
TXN106031,CUST10777,3305.44,IMPS,Fuel,2024-02-14 09:02:59,Bangalore,Bangalore,Mobile,0,2024-02-14 01:38:59,39683.44,1377.78,,0
TXN106090,CUST10897,4195.8,Online,Restaurant,2024-05-11 09:51:23,Surat,Surat,ATM Terminal,0,2024-05-10 11:37:23,18802.7,2335.16,,0
TXN106238,CUST10453,351.89,UPI,Clothing,2024-09-05 07:08:05,Surat,Surat,Desktop,0,2024-09-05 05:26:05,82724.25,353.6,,0
TXN107350,CUST10938,884.42,ATM,Clothing,2024-04-02 13:50:07,Bhopal,Ahmedabad,ATM Terminal,0,2024-04-02 00:30:07,33942.16,920.94,,0
TXN107830,CUST10220,8100.94,UPI,Travel,2024-05-10 14:01:47,Lucknow,Lucknow,Mobile,0,2024-05-10 09:16:47,43625.24,2866.59,,0
TXN100760,CUST10682,7843.97,UPI,Gaming,2024-11-01 12:47:17,Hyderabad,Hyderabad,Desktop,0,2024-11-01 00:40:17,25407.89,7599.87,,0
TXN106254,CUST10278,1035.23,ATM,Pharmacy,2024-01-16 14:40:01,Delhi,Delhi,Mobile,0,2024-01-16 02:02:01,19187.04,1007.14,,0
TXN101906,CUST10425,585.13,POS,Pharmacy,2024-02-03 02:28:06,Delhi,Delhi,ATM Terminal,0,2024-02-02 13:17:06,16118.06,855.97,,0
TXN103818,CUST10644,947.25,Online,Entertainment,2024-07-13 09:22:03,Lucknow,Lucknow,Mobile,0,2024-07-13 04:24:03,3394.43,481.04,,0
TXN106269,CUST10490,4087.19,UPI,Crypto Exchange,2024-05-08 20:56:18,Frankfurt,Kochi,Tablet,1,2024-05-08 01:38:18,71639.72,4642.28,,0
TXN104300,CUST10055,140.57,POS,Clothing,2024-05-28 14:13:04,Lucknow,Lucknow,Mobile,0,2024-05-28 02:05:04,35462.56,180.82,,0
TXN105569,CUST10264,2552.67,Online,Crypto Exchange,2024-01-05 12:53:24,Ahmedabad,Ahmedabad,Desktop,0,2024-01-04 18:54:24,12410.78,2469.24,,0
TXN107941,CUST10103,1391.12,POS,Grocery,2024-06-11 06:13:48,Ahmedabad,Ahmedabad,Mobile,0,2024-06-10 20:39:48,60229.63,3354.45,,0
TXN104164,CUST10795,745.63,ATM,Crypto Exchange,2024-09-08 07:10:02,Kolkata,Kolkata,Mobile,0,2024-09-07 12:16:02,2039.79,499.41,,0
TXN105971,CUST10805,882.68,IMPS,Electronics,2024-04-07 12:59:46,Bangalore,Bangalore,Mobile,0,2024-04-06 19:52:46,9647.74,1273.88,,0
TXN103579,CUST10512,17722.64,UPI,Gaming,2024-05-22 14:30:35,Pune,Pune,Tablet,0,2024-05-21 18:57:35,57077.38,14372.21,,0
TXN102832,CUST10658,632.52,ATM,Gaming,2024-06-25 17:51:09,Lucknow,Lucknow,Desktop,0,2024-06-25 00:35:09,28684.68,503.64,,0
TXN105449,CUST10209,11000.53,ATM,Restaurant,2024-02-11 00:01:10,Bangalore,Bangalore,Desktop,0,2024-02-10 14:48:10,43365.82,7443.95,,0
TXN103472,CUST10529,5744.59,POS,Entertainment,2024-03-28 06:05:03,Delhi,Delhi,Mobile,0,2024-03-27 19:24:03,19605.6,3471.42,,0
TXN106327,CUST10246,1770.47,ATM,Fuel,2024-05-17 18:14:32,Indore,Indore,Desktop,0,2024-05-17 02:46:32,14169.08,1983.94,,0
TXN100137,CUST10095,1817.88,Online,Crypto Exchange,2024-10-14 16:24:15,Lucknow,Lucknow,Tablet,0,2024-10-14 03:18:15,93950.46,1058.05,,0
TXN107043,CUST10394,30375.46,Online,Crypto Exchange,2024-10-05 22:28:33,Delhi,Jaipur,Desktop,0,2024-10-03 01:56:33,86898.7,1662.04,spike,1
TXN104892,CUST10823,1086.09,POS,Travel,2024-09-19 15:43:37,Nagpur,Nagpur,Mobile,0,2024-09-19 09:42:37,99566.12,1444.37,,0
TXN102180,CUST10880,9425.34,Online,Travel,2024-06-20 14:53:55,Pune,Pune,Mobile,0,2024-06-20 01:10:55,61891.38,12938.43,,0
TXN107730,CUST10855,43741.7,POS,Electronics,2024-10-23 04:50:30,Pune,Pune,Tablet,0,2024-10-23 04:31:30,61910.31,6826.02,unusual_type,1
TXN103177,CUST10828,2793.57,UPI,Grocery,2024-12-17 17:07:37,Hyderabad,Hyderabad,Mobile,0,2024-12-17 04:28:37,173938.33,2213.11,,0
TXN104854,CUST10734,394.73,Online,Gaming,2024-01-02 21:56:10,Frankfurt,Delhi,ATM Terminal,1,2024-01-02 09:04:10,46969.92,430.5,,0
TXN104637,CUST10746,1169.28,ATM,Utilities,2024-08-26 21:20:07,Surat,Surat,ATM Terminal,0,2024-08-26 09:45:07,41258.27,918.65,,0
TXN105115,CUST10138,2297.86,UPI,Luxury,2024-07-31 21:47:02,Chennai,Chennai,Desktop,0,2024-07-31 16:35:02,25601.19,2295.88,,0
TXN107648,CUST10016,2275.61,IMPS,Gaming,2024-07-19 00:49:52,Delhi,Delhi,POS Terminal,0,2024-07-18 10:21:52,13016.72,1778.99,,0
TXN104261,CUST10825,8282.04,UPI,Luxury,2024-08-19 10:37:07,Hyderabad,Hyderabad,Desktop,0,2024-08-19 09:44:07,43178.23,3624.82,,0
TXN101331,CUST10081,16859.69,POS,Fuel,2024-06-25 09:40:21,Ahmedabad,Ahmedabad,Mobile,0,2024-06-24 14:22:21,15074.28,7261.3,,0
TXN107002,CUST10540,1347.05,ATM,Entertainment,2024-06-01 07:15:01,Surat,Surat,Tablet,0,2024-05-31 15:57:01,28756.67,1189.89,,0
TXN106941,CUST11110,930.51,POS,Utilities,2024-03-18 03:22:09,Chennai,Chennai,ATM Terminal,0,2024-03-17 09:39:09,21902.15,1176.14,,0
TXN108017,CUST10203,286.61,Online,Restaurant,2024-07-31 04:09:43,Surat,Surat,Mobile,0,2024-07-30 08:16:43,31062.7,502.13,,0
TXN106241,CUST10562,73907.09,POS,Electronics,2024-07-04 09:20:23,Nagpur,Nagpur,Mobile,0,2024-07-03 15:10:23,8341.35,12837.4,,0
TXN109987,CUST10158,4201.32,Online,Luxury,2024-12-07 14:47:46,Pune,Pune,Tablet,0,2024-12-07 01:49:46,24810.25,4098.37,,0
TXN106881,CUST11136,912.26,ATM,Grocery,2024-04-08 21:44:53,Indore,Indore,ATM Terminal,0,2024-04-08 19:14:53,33062.73,803.64,,0
TXN104530,CUST10363,1492.43,POS,Grocery,2024-06-17 12:16:00,Jaipur,Jaipur,POS Terminal,0,2024-06-17 08:17:00,44719.84,1848.48,,0
TXN104673,CUST11052,882.17,NEFT,Clothing,2024-01-28 10:49:26,Delhi,Delhi,Tablet,0,2024-01-28 08:35:26,169717.88,433.85,,0
TXN106996,CUST10191,327.68,Online,Restaurant,2024-03-20 20:03:07,Bhopal,Bhopal,Mobile,0,2024-03-19 23:41:07,19206.62,141.36,,0
TXN101252,CUST11183,524.89,ATM,Luxury,2024-12-24 19:22:42,Hyderabad,Hyderabad,ATM Terminal,0,2024-12-23 23:24:42,5004.95,950.55,,0
TXN103374,CUST10532,507.04,Online,Utilities,2024-05-27 12:51:28,Kochi,Kochi,ATM Terminal,0,2024-05-27 08:17:28,8793.95,1170.36,,0
TXN102814,CUST10635,3060.57,ATM,Entertainment,2024-04-27 20:45:43,Delhi,Delhi,Mobile,0,2024-04-27 04:37:43,53642.54,6698.05,,0
TXN104719,CUST10106,5009.45,ATM,Grocery,2024-07-06 03:40:47,Kolkata,Kolkata,Mobile,0,2024-07-05 04:17:47,89103.98,5680.54,,0
TXN106544,CUST10468,295.21,Online,Crypto Exchange,2024-10-05 09:03:27,Nagpur,Nagpur,Mobile,0,2024-10-05 04:11:27,94431.65,530.87,,0
TXN104858,CUST10924,7824.29,UPI,Crypto Exchange,2024-01-23 14:58:53,Hyderabad,Hyderabad,Mobile,0,2024-01-23 01:42:53,58295.59,5786.88,,0
TXN107901,CUST10458,1488.97,ATM,Pharmacy,2024-05-19 16:54:05,Ahmedabad,Ahmedabad,Desktop,0,2024-05-19 07:33:05,34386.44,3749.87,,0
TXN108580,CUST10340,3816.64,Online,Restaurant,2024-11-25 12:41:20,Pune,Pune,Mobile,0,2024-11-25 03:30:20,10356.69,4298.44,,0
TXN108427,CUST10008,1441.06,Online,Electronics,2024-12-03 02:01:59,Jaipur,Jaipur,POS Terminal,0,2024-12-02 06:00:59,63883.91,536.25,,0
TXN101077,CUST10861,4963.46,ATM,Travel,2024-09-08 12:06:20,Lucknow,Lucknow,Mobile,0,2024-09-07 12:10:20,78115.61,4387.75,,0
TXN104363,CUST10737,520.48,Online,Fuel,2024-06-13 11:08:52,Indore,Indore,Desktop,0,2024-06-13 05:18:52,70472.61,704.95,,0
TXN100770,CUST10875,83.34,NEFT,Electronics,2024-03-03 14:53:23,Patna,Patna,Mobile,0,2024-03-03 03:47:23,56025.38,70.54,,0
TXN108865,CUST11138,9456.2,POS,Clothing,2024-11-22 09:38:36,Bhopal,Bhopal,POS Terminal,0,2024-11-21 16:41:36,8318.44,4085.7,,0
TXN100249,CUST10762,866.79,ATM,Luxury,2024-06-14 16:43:59,Bangalore,Bangalore,Desktop,0,2024-06-14 05:42:59,98058.71,1156.73,,0
TXN107239,CUST10809,1077.71,ATM,Electronics,2024-01-01 05:01:54,Delhi,Delhi,POS Terminal,0,2023-12-31 08:25:54,116417.96,1083.95,,0
TXN103419,CUST10895,65.18,UPI,Fuel,2024-03-12 13:43:47,Indore,Indore,Desktop,0,2024-03-11 15:16:47,37343.22,190.53,,0
TXN104976,CUST10774,5144.15,IMPS,Utilities,2024-10-02 12:54:26,Patna,Patna,Mobile,0,2024-10-01 18:38:26,122536.69,4533.71,,0
TXN104544,CUST10848,969.55,ATM,Crypto Exchange,2024-05-29 08:01:44,Surat,Surat,Mobile,0,2024-05-28 18:22:44,22239.76,544.36,,0
TXN105565,CUST10059,13468.61,POS,Utilities,2024-02-20 21:51:56,Kolkata,Kolkata,Desktop,0,2024-02-20 16:51:56,75712.76,7125.16,,0
TXN107939,CUST10495,1427.17,Online,Utilities,2024-11-16 13:45:53,Chennai,Chennai,ATM Terminal,0,2024-11-16 08:34:53,5721.37,2321.71,,0
TXN100716,CUST10285,2919.44,POS,Pharmacy,2024-01-17 08:15:17,Patna,Patna,Mobile,0,2024-01-16 21:26:17,141233.53,1848.45,,0
TXN109652,CUST10187,21760.87,UPI,Restaurant,2024-02-02 13:44:03,Bangalore,Bangalore,Tablet,0,2024-02-01 20:09:03,19027.82,23952.28,,0
TXN102048,CUST10472,31228.16,UPI,Fuel,2024-11-18 17:56:18,Surat,Surat,Mobile,0,2024-11-18 04:56:18,14777.84,16580.2,,0
TXN105997,CUST10138,4362.64,Online,Fuel,2024-10-14 08:33:26,Chennai,Chennai,Desktop,0,2024-10-14 00:23:26,16724.3,2295.88,,0
TXN106600,CUST10587,2437.0,POS,Electronics,2024-07-15 14:11:52,Surat,Surat,Tablet,0,2024-07-14 22:58:52,22334.38,731.61,,0
TXN107245,CUST11018,2511.16,Online,Electronics,2024-01-27 14:44:51,Jaipur,Jaipur,Mobile,0,2024-01-26 18:12:51,24259.04,2895.46,,0
TXN104178,CUST10013,480.05,UPI,Pharmacy,2024-10-02 10:56:47,Lucknow,Lucknow,ATM Terminal,0,2024-10-02 05:14:47,61904.17,454.32,,0
TXN104809,CUST10084,1076.49,ATM,Clothing,2024-08-13 23:24:36,Delhi,Delhi,Mobile,0,2024-08-13 20:15:36,14121.72,1346.86,,0
TXN109482,CUST10561,2847.43,Online,Entertainment,2024-11-02 17:58:23,Hyderabad,Hyderabad,POS Terminal,0,2024-11-01 20:12:23,12092.61,3891.21,,0
TXN107140,CUST10360,3040.74,Online,Travel,2024-06-06 09:56:50,Lucknow,Lucknow,ATM Terminal,0,2024-06-05 23:06:50,7154.9,2615.9,,0
TXN107190,CUST10837,14175.71,POS,Restaurant,2024-07-01 19:44:30,Patna,Patna,Tablet,0,2024-07-01 07:20:30,19817.33,12562.24,,0
TXN101460,CUST10685,693.66,POS,Restaurant,2024-07-13 10:53:50,Bangalore,Bangalore,Tablet,0,2024-07-12 15:23:50,227157.42,1469.19,,0
TXN105989,CUST11099,2081.56,ATM,Grocery,2024-05-27 15:55:30,Bangalore,Bangalore,POS Terminal,0,2024-05-26 23:28:30,48596.89,837.33,,0
TXN102000,CUST10552,7288.88,ATM,Restaurant,2024-11-02 04:09:26,Nagpur,Nagpur,ATM Terminal,0,2024-11-01 06:36:26,9225.41,6835.05,,0
TXN108175,CUST10070,2558.04,POS,Crypto Exchange,2024-12-16 08:53:16,Kochi,Kochi,Mobile,0,2024-12-15 18:23:16,119971.02,2375.47,,0
TXN100404,CUST10342,2121.73,ATM,Grocery,2024-12-28 19:30:23,Kolkata,Kolkata,Tablet,0,2024-12-28 07:19:23,59900.2,417.15,,0
TXN100384,CUST11052,708.67,UPI,Electronics,2024-07-03 19:25:09,Delhi,Delhi,Mobile,0,2024-07-03 07:21:09,163459.21,433.85,,0
TXN109448,CUST10752,34057.38,ATM,Crypto Exchange,2024-01-27 16:59:47,Delhi,Delhi,Tablet,0,2024-01-27 16:00:47,60809.8,1474.06,unusual_type,1
TXN109487,CUST10534,1256.56,UPI,Travel,2024-03-12 14:08:24,Kochi,Kochi,Tablet,0,2024-03-12 05:31:24,58506.49,1031.49,,0
TXN101633,CUST10076,1005.54,UPI,Entertainment,2024-07-08 15:55:29,Indore,Indore,Tablet,0,2024-07-08 04:33:29,39448.56,799.49,,0
TXN109853,CUST10667,2049.84,UPI,Restaurant,2024-09-29 17:54:17,Delhi,Delhi,Mobile,0,2024-09-29 05:33:17,33407.81,2161.16,,0
TXN104784,CUST10576,1087.44,ATM,Gaming,2024-08-09 14:18:46,Lucknow,Lucknow,ATM Terminal,0,2024-08-08 18:36:46,7653.99,839.87,,0
TXN109456,CUST10111,4324.86,POS,Travel,2024-08-16 00:23:18,Delhi,Delhi,Mobile,0,2024-08-15 04:58:18,8225.57,4119.6,,0
TXN106970,CUST11147,533.42,UPI,Luxury,2024-08-16 08:45:37,Pune,Pune,Mobile,0,2024-08-15 15:54:37,71747.3,667.45,,0
TXN103925,CUST10629,794.93,Online,Grocery,2024-01-24 12:20:15,Bangalore,Bangalore,Mobile,0,2024-01-23 20:45:15,41661.34,775.87,,0
TXN104158,CUST10007,198.1,Online,Grocery,2024-03-12 15:31:54,Bhopal,Bhopal,Mobile,0,2024-03-11 18:35:54,21106.91,228.17,,0
TXN107449,CUST10756,1445.99,Online,Luxury,2024-07-17 20:26:51,Patna,Patna,ATM Terminal,0,2024-07-17 17:09:51,5265.08,764.95,,0
TXN108415,CUST10460,5097.45,Online,Travel,2024-06-06 12:09:24,Pune,Pune,Desktop,0,2024-06-06 06:04:24,10879.31,6557.46,,0
TXN102193,CUST10836,561.16,ATM,Pharmacy,2024-09-20 19:41:12,Bangalore,Bangalore,Mobile,0,2024-09-20 03:26:12,17091.81,1129.91,,0
TXN101015,CUST11088,275.77,POS,Entertainment,2024-08-28 07:48:02,Lucknow,Lucknow,ATM Terminal,0,2024-08-27 10:39:02,38260.79,262.65,,0
TXN105124,CUST11065,2721.23,ATM,Clothing,2024-11-04 15:10:28,Kolkata,Kolkata,POS Terminal,0,2024-11-04 06:42:28,44181.74,3060.0,,0
TXN107418,CUST10078,22538.95,Online,Gaming,2024-09-25 21:27:09,Patna,Patna,Mobile,0,2024-09-24 23:08:09,44996.69,16965.37,,0
TXN107409,CUST10557,2331.11,NEFT,Travel,2024-02-06 08:59:34,Delhi,Delhi,Desktop,0,2024-02-05 19:35:34,64042.17,2165.71,,0
TXN108989,CUST10215,950.06,UPI,Travel,2024-10-26 04:49:32,Ahmedabad,Ahmedabad,Mobile,0,2024-10-25 14:51:32,5568.18,437.07,,0
TXN102871,CUST10832,5303.7,NEFT,Luxury,2024-02-17 15:19:53,Lucknow,Lucknow,Tablet,0,2024-02-17 08:16:53,28018.0,8573.18,,0
TXN100009,CUST10635,6723.42,Online,Crypto Exchange,2024-10-18 17:22:34,Delhi,Delhi,Mobile,0,2024-10-17 21:45:34,58470.07,6698.05,,0
TXN101838,CUST10002,1678.59,Online,Grocery,2024-12-20 20:22:37,Chennai,Chennai,Mobile,0,2024-12-19 21:31:37,21947.05,1365.15,,0
TXN104804,CUST10944,938.01,UPI,Electronics,2024-05-29 09:09:17,Delhi,Delhi,POS Terminal,0,2024-05-28 12:09:17,43652.89,1023.92,,0
TXN100255,CUST11193,1436.96,UPI,Gaming,2024-02-25 15:01:18,Bhopal,Bhopal,Mobile,0,2024-02-25 11:33:18,14485.13,1371.31,,0
TXN107026,CUST10531,4725.52,POS,Grocery,2024-11-05 17:11:54,Mumbai,Mumbai,ATM Terminal,0,2024-11-05 11:58:54,8152.63,7176.15,,0
TXN105713,CUST11030,4771.83,IMPS,Electronics,2024-12-10 09:31:58,Kochi,Kochi,Mobile,0,2024-12-10 08:43:58,24869.73,5019.46,,0
TXN103324,CUST10406,12088.59,Online,Clothing,2024-03-16 13:59:57,Indore,Indore,POS Terminal,0,2024-03-15 22:53:57,31329.27,10263.75,,0
TXN107714,CUST10831,24915.2,POS,Electronics,2024-08-08 23:05:08,Delhi,Kolkata,Tablet,0,2024-08-08 22:02:08,41495.8,141.71,location_mismatch,1
TXN101581,CUST11126,292.08,Online,Travel,2024-03-11 10:34:03,Surat,Surat,ATM Terminal,0,2024-03-10 21:04:03,40285.54,316.9,,0
TXN100924,CUST11031,3141.35,UPI,Crypto Exchange,2024-08-10 23:22:41,Pune,Pune,Mobile,0,2024-08-10 04:28:41,41960.87,2888.69,,0
TXN102779,CUST10320,2212.96,ATM,Pharmacy,2024-03-11 09:59:52,Delhi,Delhi,Mobile,0,2024-03-10 10:12:52,162416.56,1208.41,,0
TXN107891,CUST10637,4851.02,POS,Luxury,2024-03-29 20:16:14,Bangalore,Bangalore,ATM Terminal,0,2024-03-28 22:39:14,42563.35,7752.09,,0
TXN106132,CUST10411,87007.25,IMPS,Utilities,2024-05-11 16:52:51,Kochi,Kochi,Desktop,0,2024-05-11 00:59:51,20984.81,28529.04,,0
TXN105320,CUST11012,29.56,UPI,Entertainment,2024-12-06 17:31:05,Kochi,Kochi,Mobile,0,2024-12-06 11:32:05,46523.0,48.26,,0
TXN107312,CUST10003,6757.19,POS,Entertainment,2024-03-10 14:17:09,Bangalore,Bangalore,Tablet,0,2024-03-10 12:55:09,90327.22,12028.76,,0
TXN107102,CUST10709,14302.87,UPI,Electronics,2024-03-18 12:48:44,Hyderabad,Surat,Desktop,0,2024-03-18 02:54:44,55462.11,11318.14,,0
TXN106042,CUST11106,2589.61,POS,Fuel,2024-03-24 19:26:46,Indore,Indore,Mobile,0,2024-03-24 14:01:46,26312.15,5212.42,,0
TXN103775,CUST11197,2277.93,UPI,Entertainment,2024-06-16 16:18:06,Pune,Pune,Tablet,0,2024-06-16 01:08:06,9386.1,1635.78,,0
TXN104835,CUST10467,2683.61,POS,Utilities,2024-08-12 08:57:06,Kolkata,Kolkata,Mobile,0,2024-08-11 20:19:06,28065.8,3065.66,,0
TXN104964,CUST10709,12918.63,POS,Restaurant,2024-01-10 12:16:04,Surat,Surat,Mobile,0,2024-01-09 23:27:04,67304.67,11318.14,,0
TXN100539,CUST10873,3219.48,POS,Grocery,2024-02-13 13:03:58,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-02-13 10:52:58,70104.73,5826.88,,0
TXN107483,CUST10636,312.25,POS,Clothing,2024-05-21 11:33:25,Lucknow,Lucknow,Mobile,0,2024-05-20 14:55:25,33812.11,487.47,,0
TXN102745,CUST10788,296.58,Online,Gaming,2024-05-20 17:12:29,Indore,Indore,Mobile,0,2024-05-20 12:18:29,135077.06,260.3,,0
TXN103719,CUST11116,243.98,POS,Crypto Exchange,2024-10-20 08:23:45,Patna,Patna,Desktop,0,2024-10-19 19:21:45,101213.74,170.01,,0
TXN106819,CUST10054,4220.16,ATM,Entertainment,2024-02-06 11:55:14,Jaipur,Jaipur,Desktop,0,2024-02-05 20:19:14,27005.08,2462.82,,0
TXN109337,CUST10696,368215.94,POS,Travel,2024-08-11 18:13:04,Chennai,Chennai,Desktop,0,2024-08-11 17:46:04,779565.66,20253.13,high_value,1
TXN104468,CUST10549,4383.88,UPI,Grocery,2024-03-01 10:05:58,Kochi,Kochi,Tablet,0,2024-02-29 21:23:58,43837.03,5429.45,,0
TXN100667,CUST10586,986.8,Online,Electronics,2024-08-12 09:42:53,Kochi,Kochi,Tablet,0,2024-08-12 02:51:53,31231.04,2048.87,,0
TXN107575,CUST10556,1653.55,ATM,Gaming,2024-03-25 11:10:51,Bhopal,Bhopal,POS Terminal,0,2024-03-24 15:05:51,62596.92,5136.26,,0
TXN108549,CUST11124,1776.64,Online,Electronics,2024-01-20 13:31:27,Kolkata,Kolkata,ATM Terminal,0,2024-01-19 18:07:27,114671.89,1440.95,,0
TXN105063,CUST10135,15449.3,Online,Gaming,2024-03-18 16:47:16,Kochi,Mumbai,ATM Terminal,0,2024-03-18 16:07:16,10669.13,10193.73,,0
TXN101353,CUST10706,2569.78,Online,Gaming,2024-04-28 10:25:33,Kochi,Kochi,Desktop,0,2024-04-28 04:58:33,258504.96,3124.61,,0
TXN107114,CUST11192,1053.91,POS,Gaming,2024-11-01 18:13:48,Pune,Pune,Desktop,0,2024-10-31 20:00:48,20514.6,1880.62,,0
TXN109773,CUST10635,3989.1,POS,Clothing,2024-03-20 13:48:11,Delhi,Delhi,Mobile,0,2024-03-19 21:59:11,57804.84,6698.05,,0
TXN108662,CUST10704,936.28,IMPS,Fuel,2024-11-06 15:19:29,Bhopal,Bhopal,POS Terminal,0,2024-11-05 23:12:29,25376.89,1227.56,,0
TXN102703,CUST10763,10536.23,POS,Entertainment,2024-08-17 13:17:14,Nagpur,Nagpur,Desktop,0,2024-08-16 23:19:14,176538.98,17352.7,,0
TXN103330,CUST10545,1095.77,ATM,Restaurant,2024-04-18 17:26:41,Patna,Patna,Mobile,0,2024-04-18 08:11:41,43425.22,1659.18,,0
TXN108053,CUST10786,1107.6,UPI,Clothing,2024-03-31 05:46:22,Chennai,Chennai,Desktop,0,2024-03-31 00:49:22,8286.38,2571.56,,0
TXN103584,CUST10522,2148.43,POS,Electronics,2024-03-18 08:27:30,Mumbai,Mumbai,ATM Terminal,0,2024-03-17 17:08:30,77769.51,1469.75,,0
TXN109441,CUST10122,479.22,POS,Luxury,2024-04-05 22:15:17,Lucknow,Lucknow,POS Terminal,0,2024-04-05 03:39:17,22890.9,428.22,,0
TXN105645,CUST10482,1967.04,Online,Pharmacy,2024-07-03 09:36:54,Nagpur,Nagpur,Desktop,0,2024-07-02 12:16:54,143950.2,1623.46,,0
TXN103376,CUST10439,1563.3,NEFT,Crypto Exchange,2024-06-10 17:29:42,Kolkata,Ahmedabad,Mobile,0,2024-06-09 18:25:42,89831.41,1772.76,,0
TXN101256,CUST11022,448.56,UPI,Travel,2024-05-30 12:41:45,Indore,Indore,POS Terminal,0,2024-05-30 05:25:45,122530.65,673.91,,0
TXN106190,CUST10434,1919.24,Online,Clothing,2024-11-06 14:35:51,Kolkata,Nagpur,Mobile,0,2024-11-05 19:16:51,214689.63,3984.84,,0
TXN105348,CUST11160,2726.86,Online,Crypto Exchange,2024-09-11 18:03:02,Bhopal,Bhopal,ATM Terminal,0,2024-09-11 16:22:02,85984.48,3063.77,,0
TXN104175,CUST10571,931.26,UPI,Luxury,2024-07-26 14:47:01,Indore,Indore,Desktop,0,2024-07-26 02:59:01,29621.25,1510.1,,0
TXN104910,CUST10311,97689.89,Online,Gaming,2024-02-04 00:35:42,London,Jaipur,Desktop,1,2024-02-04 00:24:42,221204.93,17299.44,intl_combo,1
TXN101852,CUST10524,89215.08,IMPS,Luxury,2024-11-01 00:52:53,Jaipur,Bhopal,Desktop,0,2024-10-29 02:10:53,133651.54,10634.39,spike,1
TXN106316,CUST10367,8288.96,UPI,Electronics,2024-12-18 10:20:56,Bhopal,Bhopal,Tablet,0,2024-12-17 12:26:56,57221.66,6216.65,,0
TXN109854,CUST10025,4075.43,Online,Restaurant,2024-05-25 07:20:28,Patna,Patna,Tablet,0,2024-05-25 04:04:28,20405.56,2667.51,,0
TXN102105,CUST10849,3960.35,Online,Travel,2024-07-31 10:24:22,Patna,Patna,Mobile,0,2024-07-31 01:27:22,52887.66,3349.91,,0
TXN100133,CUST11045,3424.68,ATM,Luxury,2024-04-01 14:32:34,Indore,Indore,Mobile,0,2024-03-31 18:34:34,50876.74,2676.04,,0
TXN105029,CUST10656,11144.03,Online,Clothing,2024-11-08 11:44:55,Mumbai,Mumbai,Mobile,0,2024-11-07 12:55:55,65199.23,9587.82,,0
TXN100928,CUST10767,788.77,Online,Gaming,2024-08-12 16:51:39,Indore,Indore,Desktop,0,2024-08-12 08:28:39,7254.03,1033.55,,0
TXN100823,CUST11133,85.11,ATM,Fuel,2024-02-04 18:28:27,Pune,Pune,Desktop,0,2024-02-04 08:13:27,58464.23,213.94,,0
TXN107576,CUST10451,1753.19,POS,Gaming,2024-10-07 07:13:00,Indore,Indore,Desktop,0,2024-10-07 04:22:00,115435.1,1871.5,,0
TXN101531,CUST10990,1236.99,IMPS,Crypto Exchange,2024-03-19 20:59:45,Hyderabad,Hyderabad,Desktop,0,2024-03-19 04:08:45,10406.3,563.41,,0
TXN101214,CUST10225,3742.96,UPI,Restaurant,2024-06-06 09:27:37,Ahmedabad,Ahmedabad,Desktop,0,2024-06-06 06:35:37,71753.71,1677.04,,0
TXN100504,CUST10412,1287.85,UPI,Crypto Exchange,2024-09-07 11:46:26,Indore,Indore,Mobile,0,2024-09-06 18:10:26,151400.62,1059.34,,0
TXN106530,CUST10214,6563.19,Online,Clothing,2024-03-29 09:07:01,Hyderabad,Hyderabad,Desktop,0,2024-03-29 02:13:01,7877.03,6438.88,,0
TXN103072,CUST11153,2960.38,POS,Crypto Exchange,2024-05-20 21:05:22,Bangalore,Bangalore,Mobile,0,2024-05-20 20:00:22,25838.28,3744.59,,0
TXN109086,CUST11122,21201.24,POS,Luxury,2024-06-01 17:32:35,Indore,Indore,ATM Terminal,0,2024-06-01 02:58:35,48687.73,12589.96,,0
